kind	route	python_path_or_operation	rust_path_or_operation	python_type	rust_type	status	relationship	selector_source	parity_evidence	notes	python_revision	rust_crate
operation	ocr	litellm/llms/base_llm/ocr/transformation.py::BaseOCRConfig.get_error_class	base_llm/ocr/transformation.rs::BaseOcrConfig::get_error_class	BaseOCRConfig	BaseOcrConfig	existing_partial	inherited_default		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/a2a/chat/transformation.py	a2a/chat/transformation.rs	A2AConfig	A2AConfig	declaration	BaseConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/a2a/chat/transformation.py::A2AConfig.resolve_agent_config_from_registry	a2a/chat/transformation.rs::A2AConfig::resolve_agent_config_from_registry	A2AConfig	A2AConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/a2a/chat/transformation.py::A2AConfig.get_supported_openai_params	a2a/chat/transformation.rs::A2AConfig::get_supported_openai_params	A2AConfig	A2AConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/a2a/chat/transformation.py::A2AConfig.map_openai_params	a2a/chat/transformation.rs::A2AConfig::map_openai_params	A2AConfig	A2AConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/a2a/chat/transformation.py::A2AConfig.validate_environment	a2a/chat/transformation.rs::A2AConfig::validate_environment	A2AConfig	A2AConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/a2a/chat/transformation.py::A2AConfig.get_complete_url	a2a/chat/transformation.rs::A2AConfig::get_complete_url	A2AConfig	A2AConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/a2a/chat/transformation.py::A2AConfig.transform_request	a2a/chat/transformation.rs::A2AConfig::transform_request	A2AConfig	A2AConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/a2a/chat/transformation.py::A2AConfig.transform_response	a2a/chat/transformation.rs::A2AConfig::transform_response	A2AConfig	A2AConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/a2a/chat/transformation.py::A2AConfig.get_model_response_iterator	a2a/chat/transformation.rs::A2AConfig::get_model_response_iterator	A2AConfig	A2AConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/a2a/chat/transformation.py::A2AConfig._openai_message_to_a2a_message	a2a/chat/transformation.rs::A2AConfig::openai_message_to_a2a_message	A2AConfig	A2AConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/a2a/chat/transformation.py::A2AConfig.get_error_class	a2a/chat/transformation.rs::A2AConfig::get_error_class	A2AConfig	A2AConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/ai21/chat/transformation.py	ai21/chat/transformation.rs	AI21ChatConfig	Ai21ChatConfig	declaration	OpenAILikeChatConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ai21/chat/transformation.py::AI21ChatConfig.__init__	ai21/chat/transformation.rs::Ai21ChatConfig::new	AI21ChatConfig	Ai21ChatConfig	planned	constructor		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ai21/chat/transformation.py::AI21ChatConfig.get_config	ai21/chat/transformation.rs::Ai21ChatConfig::get_config	AI21ChatConfig	Ai21ChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/ai21/chat/transformation.py::AI21ChatConfig.get_supported_openai_params	ai21/chat/transformation.rs::Ai21ChatConfig::get_supported_openai_params	AI21ChatConfig	Ai21ChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/aiohttp_openai/chat/transformation.py	aiohttp_openai/chat/transformation.rs	AiohttpOpenAIChatConfig	AiohttpOpenAiChatConfig	declaration	OpenAILikeChatConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/aiohttp_openai/chat/transformation.py::AiohttpOpenAIChatConfig.get_complete_url	aiohttp_openai/chat/transformation.rs::AiohttpOpenAiChatConfig::get_complete_url	AiohttpOpenAIChatConfig	AiohttpOpenAiChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/aiohttp_openai/chat/transformation.py::AiohttpOpenAIChatConfig.validate_environment	aiohttp_openai/chat/transformation.rs::AiohttpOpenAiChatConfig::validate_environment	AiohttpOpenAIChatConfig	AiohttpOpenAiChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/aiohttp_openai/chat/transformation.py::AiohttpOpenAIChatConfig.transform_response	aiohttp_openai/chat/transformation.rs::AiohttpOpenAiChatConfig::transform_response	AiohttpOpenAIChatConfig	AiohttpOpenAiChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/amazon_nova/chat/transformation.py	amazon_nova/chat/transformation.rs	AmazonNovaChatConfig	AmazonNovaChatConfig	declaration	OpenAILikeChatConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/amazon_nova/chat/transformation.py::AmazonNovaChatConfig.__init__	amazon_nova/chat/transformation.rs::AmazonNovaChatConfig::new	AmazonNovaChatConfig	AmazonNovaChatConfig	planned	constructor		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/amazon_nova/chat/transformation.py::AmazonNovaChatConfig.custom_llm_provider	amazon_nova/chat/transformation.rs::AmazonNovaChatConfig::custom_llm_provider	AmazonNovaChatConfig	AmazonNovaChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/amazon_nova/chat/transformation.py::AmazonNovaChatConfig.get_config	amazon_nova/chat/transformation.rs::AmazonNovaChatConfig::get_config	AmazonNovaChatConfig	AmazonNovaChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/amazon_nova/chat/transformation.py::AmazonNovaChatConfig._get_openai_compatible_provider_info	amazon_nova/chat/transformation.rs::AmazonNovaChatConfig::get_openai_compatible_provider_info	AmazonNovaChatConfig	AmazonNovaChatConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/amazon_nova/chat/transformation.py::AmazonNovaChatConfig.get_supported_openai_params	amazon_nova/chat/transformation.rs::AmazonNovaChatConfig::get_supported_openai_params	AmazonNovaChatConfig	AmazonNovaChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/amazon_nova/chat/transformation.py::AmazonNovaChatConfig.transform_response	amazon_nova/chat/transformation.rs::AmazonNovaChatConfig::transform_response	AmazonNovaChatConfig	AmazonNovaChatConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider	chat_completions	litellm/llms/anthropic/chat/transformation.py	anthropic/chat/transformation.rs	AnthropicConfig	AnthropicConfig	declaration	AnthropicModelInfo,BaseConfig	litellm/utils.py::ProviderConfigManager.get_provider_chat_config	not assessed	Follow selector and imported helper branches; this row is not an admission gate	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/anthropic/chat/transformation.py::AnthropicConfig.__init__	anthropic/chat/transformation.rs::AnthropicConfig::new	AnthropicConfig	AnthropicConfig	planned	constructor		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/anthropic/chat/transformation.py::AnthropicConfig.custom_llm_provider	anthropic/chat/transformation.rs::AnthropicConfig::custom_llm_provider	AnthropicConfig	AnthropicConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/anthropic/chat/transformation.py::AnthropicConfig._resolved_provider	anthropic/chat/transformation.rs::AnthropicConfig::resolved_provider	AnthropicConfig	AnthropicConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/anthropic/chat/transformation.py::AnthropicConfig.get_config	anthropic/chat/transformation.rs::AnthropicConfig::get_config	AnthropicConfig	AnthropicConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/anthropic/chat/transformation.py::AnthropicConfig.get_max_tokens_for_model	anthropic/chat/transformation.rs::AnthropicConfig::get_max_tokens_for_model	AnthropicConfig	AnthropicConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/anthropic/chat/transformation.py::AnthropicConfig.convert_tool_use_to_openai_format	anthropic/chat/transformation.rs::AnthropicConfig::convert_tool_use_to_openai_format	AnthropicConfig	AnthropicConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/anthropic/chat/transformation.py::AnthropicConfig._is_opus_4_6_model	anthropic/chat/transformation.rs::AnthropicConfig::is_opus_4_6_model	AnthropicConfig	AnthropicConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/anthropic/chat/transformation.py::AnthropicConfig._is_opus_4_7_model	anthropic/chat/transformation.rs::AnthropicConfig::is_opus_4_7_model	AnthropicConfig	AnthropicConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/anthropic/chat/transformation.py::AnthropicConfig._supports_effort_level	anthropic/chat/transformation.rs::AnthropicConfig::supports_effort_level	AnthropicConfig	AnthropicConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/anthropic/chat/transformation.py::AnthropicConfig._validate_effort_for_model	anthropic/chat/transformation.rs::AnthropicConfig::validate_effort_for_model	AnthropicConfig	AnthropicConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/anthropic/chat/transformation.py::AnthropicConfig._model_supports_effort_param	anthropic/chat/transformation.rs::AnthropicConfig::model_supports_effort_param	AnthropicConfig	AnthropicConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/anthropic/chat/transformation.py::AnthropicConfig._model_supports_speed_param	anthropic/chat/transformation.rs::AnthropicConfig::model_supports_speed_param	AnthropicConfig	AnthropicConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/anthropic/chat/transformation.py::AnthropicConfig._maybe_drop_speed_param	anthropic/chat/transformation.rs::AnthropicConfig::maybe_drop_speed_param	AnthropicConfig	AnthropicConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/anthropic/chat/transformation.py::AnthropicConfig._raise_invalid_reasoning_effort	anthropic/chat/transformation.rs::AnthropicConfig::raise_invalid_reasoning_effort	AnthropicConfig	AnthropicConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/anthropic/chat/transformation.py::AnthropicConfig.get_supported_openai_params	anthropic/chat/transformation.rs::AnthropicConfig::get_supported_openai_params	AnthropicConfig	AnthropicConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/anthropic/chat/transformation.py::AnthropicConfig.filter_anthropic_output_schema	anthropic/chat/transformation.rs::AnthropicConfig::filter_anthropic_output_schema	AnthropicConfig	AnthropicConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/anthropic/chat/transformation.py::AnthropicConfig.get_json_schema_from_pydantic_object	anthropic/chat/transformation.rs::AnthropicConfig::get_json_schema_from_pydantic_object	AnthropicConfig	AnthropicConfig	declaration	override		not assessed		39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/anthropic/chat/transformation.py::AnthropicConfig.get_cache_control_headers	anthropic/chat/transformation.rs::AnthropicConfig::get_cache_control_headers	AnthropicConfig	AnthropicConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
provider_operation	chat_completions	litellm/llms/anthropic/chat/transformation.py::AnthropicConfig._map_tool_choice	anthropic/chat/transformation.rs::AnthropicConfig::map_tool_choice	AnthropicConfig	AnthropicConfig	planned	helper		not assessed	Target name reserved; signature/state and delegation still need translation	39aa0a29d3ba1ec6b99ceca726f586daec0397de	llms
